,StockRow,Stock#,intercept,slope,standard_error,t_stat_car,car_value,eve_win_size
0,253,759,0.0005183041340957742,0.9905734858781964,0.005842431510035619,0.515023544733337,0.014764050379146234,21
0,254,762,-0.0001035800764959201,0.983482351626155,0.006372416547311743,0.5243777641011709,0.019363208573757392,21
0,255,765,0.0006193962312529904,0.9568567113833424,0.018178612356975862,0.9725532544986514,0.10211800384263209,21
0,256,768,0.001143408291759749,1.054692286287612,0.019146780002372285,0.3267960827430416,0.034698213072283705,21
0,257,771,0.0014063554131580258,0.8897933494808723,0.020172849158278546,-0.19130968598522355,-0.01417548675569033,21
0,258,774,0.0009661231333872219,1.0414490525986273,0.02030831758651967,0.5253352573620098,0.042420698338603915,21
0,259,777,0.0006770071029836217,1.0472263961474697,0.020675416765008815,1.6771537243500152,0.09339737111635092,21
0,260,780,0.000383873004428538,1.1089776595652814,0.021926231399287944,0.7629282924821723,0.06604499966880643,21
0,261,783,0.0005681741752283714,1.0988419790006303,0.021605228515858665,-0.42462405441433393,-0.03664849018634803,21
0,262,786,0.0009005796420943405,1.103677849413467,0.021819520784245126,1.318746038975265,0.08546922403515694,21
0,263,789,0.0009690327210496139,1.1097116016777009,0.020397154121691446,0.36808406620536005,0.060369124167853436,21
0,264,792,0.0005289083967257142,1.293377872172146,0.018940581412019198,-0.023965035549032166,-0.005979517798718598,21
0,265,795,0.0015808319205360517,0.9978200952744793,0.018819873997630597,-2.0916129473332106,-0.15055613780288118,21
0,266,798,0.0008540901312259683,0.8457719429416537,0.016852505526704458,-0.18312221936813533,-0.027038266847843655,21
0,267,801,0.0009607698234413601,0.7966741971103155,0.015688570783028703,0.4642395872935682,0.05496469054621231,21
0,268,804,-0.0005995856921541749,1.2283140629583715,0.018996824594526913,1.4714448558264568,0.08311057237061362,21
0,269,807,-7.953668682647829e-05,1.2155172403840107,0.01860772265148487,-0.045481743449472374,-0.006698418985014836,21
0,270,810,-0.00020523686548422023,1.1036032075416373,0.01820298433861377,0.2659586270277032,0.022685779802447542,21
0,271,813,-0.00018487992544947258,1.1302959991988084,0.018771952693522772,0.5346904795559803,0.053985018204038324,21
0,272,816,0.00036411995087564926,0.7769590111007164,0.022795220399348823,-0.29481428525360553,-0.023462877318113577,21
0,273,819,0.0006301879137874726,0.7151348467895672,0.022002014351571075,-0.29100829582401877,-0.03374064285950967,21
0,274,822,1.191707857651754e-05,0.7175209635142651,0.022956202539536917,-0.2386162539001089,-0.01730696777673543,21
0,275,825,0.0007001095201455546,0.7897694556825385,0.024738483154472895,0.4382171559408404,0.04721857732809798,21
0,276,828,0.001575070449978316,1.0132262371719034,0.023514097888977452,-0.42502307385976884,-0.07560614831742192,21
0,277,831,0.0013861360032421432,0.9965053102371704,0.023356125635733933,0.2031633404918731,0.020013026583916203,21
0,278,834,0.0020335043027899513,1.0138832573722985,0.021999345361925614,-0.7329485860359736,-0.06795339031774954,21
0,279,837,0.0013111453315084198,0.9165453500740657,0.019081940763660384,0.11987023417251672,0.020106397618819938,21
0,280,840,7.039198802324969e-05,0.7034655626352915,0.019456919610734553,1.9161756742300062,0.15196761917912646,21
0,281,843,0.00012425528550502797,0.6659107140548952,0.018898570480132992,0.37939007548572157,0.0325194238554228,21
0,282,846,-0.00017246021612877903,0.693801070042233,0.01896740224154913,1.4171150787351776,0.14494178150888384,21
0,283,849,0.0020397005940370676,0.4138620542553375,0.01784681687692659,-0.06762019466490618,-0.007231447433842041,21
0,284,852,0.0014926699794918443,0.46171393111487674,0.017915478687897224,0.31432918334458326,0.030536050686312884,21
0,285,855,0.0012211630884047084,0.5326008546800256,0.016901129784480277,1.8032340433767469,0.11512385902066952,21
0,286,858,0.0006741017046318777,0.829869716590713,0.02039401980555089,-1.2185608336963185,-0.10327403771086902,21
0,287,861,-0.00021557610560961078,0.8783270155293799,0.022404409332802154,0.5761327210175469,0.0630853497386143,21
0,288,864,0.0005356285324600972,0.9033588323538096,0.024264053065069,-0.901544006065834,-0.08674531450297618,21
0,289,867,0.0012111086409848906,1.043772553593616,0.017307488971640465,1.0400375748491728,0.054858517452011535,21
0,290,870,0.0006977029836991428,1.1490461949824615,0.02003017142322873,-0.1888549890545224,-0.01767433490474199,21
0,291,873,0.0006073387200549196,1.1530724357695528,0.014968715302567513,0.06762312889430785,0.005013096307273545,21
0,292,876,0.00026341695939126266,0.8179299334667762,0.013919638973764397,-0.9077581977351007,-0.06635959958382807,21
0,293,879,0.0002405942538090102,0.7494677145023283,0.01460467619212367,-0.6821800375737898,-0.03429813157275289,21
0,294,882,1.0486318665077921e-05,0.765011357511477,0.014956602075183872,0.3626832411210728,0.022355927897143427,21
0,295,885,0.00016002250324870725,0.7329918453606439,0.014674188075876986,-0.6025490257650798,-0.047835723824300125,21
0,296,888,0.001128291437422811,0.7407783656532598,0.01534414339512712,-0.954864173934591,-0.06489734929997051,21
0,297,891,0.001521223901418727,0.7066923441719811,0.017225518369771074,1.1983246743148595,0.09212917169787105,21
0,298,894,0.00159621892154447,0.699363900047872,0.01724297568531859,0.5979526794158453,0.062028650594263414,21
0,299,897,0.0014986124477371105,0.7112970065853892,0.0171689205966075,0.39026374381366213,0.041462306009386336,21
0,300,900,0.0017260018424599742,0.689276116146406,0.017139287389271833,-1.2165559404316357,-0.1183681637888053,21
0,301,903,0.0016888164842312307,0.6905673965841608,0.017307716837972362,-0.49124265259206396,-0.027763441055936578,21
0,308,924,0.0011707512208988932,0.32019053208722054,0.04455463840713981,-0.5533496236963164,-0.10630257601879213,21
0,309,927,-0.0009425579318389969,0.09326713562233377,0.044192799599358575,0.6399901093446576,0.10302327405904148,21
0,310,930,0.0040115489124428845,-0.8700121793894657,0.06438818652800737,-0.2893136628473027,-0.049245067348578586,21
0,311,933,0.0010241129558341312,0.33292538283417417,0.04421069611483093,0.5438520183150045,0.1449892679097773,21
0,312,936,-0.000833057417594535,0.7385412176191274,0.017664012565272745,-0.35069762439282337,-0.039701896972405275,21
0,313,939,0.0018460933872459532,0.9105345171592789,0.014853315128701708,-0.8115080748066702,-0.04962217278660965,21
0,314,942,0.00044721375171609965,1.2777455880960735,0.01858077223438966,-0.16201156187401308,-0.012744782428497959,21
0,315,945,-0.001169260369267563,1.5198754919300277,0.019684151228430338,-0.06647984160069507,-0.005440133557028742,21
0,316,948,-0.0012543870890807595,0.976941826987839,0.011889173768030122,0.08261322344844711,0.005134413793924909,21
0,317,951,-0.0005140505176309525,0.9747930949787218,0.011151459813073588,-0.438747638723111,-0.04621663395934408,21
0,318,954,-0.00010789292799270672,0.9837959002058831,0.011015189021724374,-0.08617413097029591,-0.0059733091296615675,21
0,319,957,-0.00045039254200134916,0.9735669327673007,0.011764714759570295,0.0575569968591835,0.0031627810693937355,21
0,320,960,-0.001082428072627925,0.9147030574699399,0.0122553202212738,0.6064716017304536,0.04990284894966683,21
0,321,963,-0.0009549819818281036,0.9173135158590555,0.012284968530185434,0.791853443135322,0.06979775715805803,21
0,322,966,-0.0008865479125391454,0.8182753687824461,0.012752130173235112,-1.2499189976084053,-0.08876547462378817,21
0,323,969,-0.0016967951529505494,1.2701620631792894,0.014331109220923373,1.8558618880332636,0.1169603243608869,21
0,324,972,0.0003520401672148809,0.9805261648332948,0.01212373567903376,-0.2726735936658032,-0.0188472213198153,21
0,325,975,-0.0001254430097842171,0.9936528033508496,0.012649404899029429,1.0982050535534569,0.05963239718782616,21
0,326,978,-0.0002192370966883991,1.0083324816658392,0.013223726316193106,-0.10687806778359363,-0.00670699563098547,21
0,327,981,0.0029211886619003964,1.0646606195103017,0.02691538031050727,-0.3034180744411588,-0.06197108070311076,21
0,328,984,0.0024265402920765956,0.8956288845052802,0.026252160373698104,0.1802608162486527,0.02462143522499042,21
0,329,987,-0.0013352377279391605,0.27995031919924596,0.024031202365414527,-0.5412560182216374,-0.043862340407359326,21
0,331,993,-0.0027827608354421825,0.7218272823906643,0.034298048249186065,1.1541231054287915,0.15848160373536957,21
0,332,996,0.0005533086775441007,0.45315497262508486,0.030500915768896235,-0.03334984940559944,-0.006172792484929551,21
0,333,999,0.0025428856716791597,0.5935212288283641,0.028523159867615028,-0.01245555264143706,-0.0024281426993785927,21
0,334,1002,0.005092145558916565,0.640575046865491,0.02830426835739333,-1.5524034442234809,-0.23891194827350698,21
0,335,1005,0.004823739175813829,0.6856349841139001,0.02687482360569915,0.5844237843787632,0.0765938338114436,21
0,336,1008,0.0035103095662194876,0.8777745820117722,0.026111240178641786,1.39443291629778,0.1417210821987927,21
0,337,1011,0.0030728534880851287,0.8358484019014675,0.024943880094782503,0.6508621516868017,0.11979379459902768,21
0,338,1014,-0.0006680650688821142,0.8963864862740165,0.028632725191199762,-0.15193778606572933,-0.03209753306646916,21
0,339,1017,0.0028431383190276388,0.7340152924957872,0.03492825815498622,-0.7542344424440433,-0.09598039448738666,21
0,340,1020,0.0010480915973618608,1.0103360810876167,0.02641131986734242,1.9611533108735737,0.2697686457539754,21
0,341,1023,0.0021885496989523983,-1.510315630978812,0.16503669541614036,-0.03258378355062534,-0.03272929273794762,21
0,342,1026,0.0024966520734988557,-1.5767619070978058,0.165015078633939,-inf,-0.06497704694062253,21
0,343,1029,-0.003196064186815806,0.8275585416703513,0.19827501960430546,1.1029718879515804,0.7645218543705177,21
0,344,1032,-0.0029865517713166855,0.5069818037132443,0.18849839562205395,0.04132052931935052,0.04150505413463612,21
0,345,1035,-0.021796606271804454,0.8500944625931159,0.17272836496811111,1.2877493898548662,0.9342457470114875,21
0,349,1047,-0.0013052719000511295,1.1017139068473025,0.01502337081980578,2.313726345565927,0.11649898295610274,21
0,350,1050,0.001287829921666367,0.9135901755651564,0.013937622089789317,-0.4120516861393793,-0.08227086082961169,21
0,351,1053,0.0005117279574893714,0.9606092479752468,0.01567578845073384,-0.8642492503847585,-0.056066355269444285,21
0,352,1056,0.0008040179103980162,0.9936971380374493,0.014811275640818399,-0.9393359290855717,-0.09625514784362822,21
0,353,1059,0.0008111766060698478,0.5839000527913991,0.01490967389403681,1.3738936452424007,0.07354226884705323,21
0,354,1062,0.0011676757388279111,0.6050271592971506,0.015540661345421088,-1.949770926127315,-0.09140950483211334,21
0,355,1065,0.0009868898508081374,0.6101195541324056,0.015517741613200698,0.33336921915524526,0.014329776042567617,21
0,356,1068,-0.00034809174215940384,0.8154461403212792,0.015043512937702173,0.15087147030295528,0.012685769245099855,21
0,357,1071,0.0006600311029740426,0.779224786905943,0.017175626262902553,-0.7235956976626795,-0.049620533748173476,21
0,358,1074,0.0001776977860844929,0.49979629793761954,0.016793618513905893,1.0408441001946418,0.08199804420506752,21
0,359,1077,-0.00021834622116088394,0.5548071327335848,0.016848337808031518,0.9562186660553561,0.09352607498260428,21
0,360,1080,-0.00047790840421879204,0.5163104679832125,0.01519647801100013,0.4522461004292116,0.058168264373752915,21
0,361,1083,0.0007434997349539506,0.4503894183217968,0.018296921150260874,0.33190823494943006,0.030696903275689556,21
0,362,1086,-0.00019737124402124516,0.4058139120667473,0.016424758383475863,1.0181949697155703,0.10346481826381336,21
0,363,1089,0.0008015133914924638,0.3783458259792498,0.012745433957391698,-0.6805300082321685,-0.06093638985204977,21
0,364,1092,0.00013233602912198996,0.3267456643357346,0.012500978208438903,0.5500363139810822,0.041983775989188725,21
0,365,1095,0.002483971008927569,0.9391532604080488,0.026213453639813245,1.3985283102437813,0.2273375876038182,21
0,366,1098,0.002461677454782417,0.9081926350451877,0.02688513178500317,-0.6500383532094252,-0.07793216085812588,21
0,367,1101,0.003413139555547184,0.9111614856417637,0.02626109872998452,-2.1210111108586402,-0.28321577405878856,21
0,368,1104,0.0007669056816815198,0.8629851199196645,0.02596491123540477,2.0749393804479106,0.21329360752280785,21
0,369,1107,0.0008980037666491644,0.8562289437488175,0.02592496258810167,0.5359308694309909,0.06140264025542658,21
0,370,1110,-0.00048102306471675964,0.8282711381863381,0.02327839987184311,0.9915731223572337,0.17164297914481422,21
0,371,1113,-0.000262275844934399,0.4534814045050404,0.02080830441907788,0.21620091948557194,0.017287836999987954,21
0,372,1116,-0.00047507964191504835,0.3624734936044119,0.02039952590358197,0.7590379366296396,0.08276182969926023,21
0,373,1119,0.0003517993306965281,0.44189084361548514,0.020719545701975615,0.41891300530780057,0.03847859150512278,21
0,374,1122,-6.931153397995224e-05,0.3619676079829366,0.021183082700171225,0.8715367079203317,0.08962054873898948,21
0,375,1125,-0.002618815299057373,0.6766881017366805,0.01903458932526741,0.9197021360731462,0.07136834754537824,21
0,377,1131,0.0034445528713246886,0.6583289036714733,0.02533533722762057,-1.0705874205689063,-0.16393567257294234,21
0,378,1134,0.0015794914689069176,0.5980780544620878,0.022858907807400495,1.930337193817127,0.39171344762549054,21
0,379,1137,0.0011629119857325973,0.7795675981728418,0.023532707518085547,0.3914026780635459,0.033406577986133626,21
0,380,1140,0.0008854312207698962,0.5714534778654461,0.024128057439424224,0.4490155428333853,0.07442343739216253,21
